STATEFP,STATE,SLDUST,GEOID,NAMELSAD,Area,Perimeter,Polsby-Popper,Schwartzberg Radius,Schwartsberg Perimeter,Schwartzberg,Convex Hull Area,Area/Convex Hull,MBC Area,Reock
45,SC,20,45020,State Senate District 20,244849784.9,146567.2073,14.32305297,8828.259907,55469.54609,37.84580951,428408384.7,57.15335965,1645306600,14.8817117
45,SC,21,45021,State Senate District 21,1102778003,254162.9646,21.45226024,18735.67285,117719.6049,46.31658477,1319851281,83.55320171,1998275523,55.18648408
45,SC,22,45022,State Senate District 22,264296104.6,139729.6786,17.01072953,9172.13901,57630.20039,41.24406566,518719195.8,50.95167226,951219437.1,27.78497729
45,SC,23,45023,State Senate District 23,862587980.4,214274.0632,23.60878783,16570.16939,104113.3569,48.5888751,1218384640,70.79767359,1763093224,48.92469487
45,SC,24,45024,State Senate District 24,1318654040,269982.3526,22.73367317,20487.58092,128727.1587,47.67984183,1714501563,76.91180155,2602493521,50.66886926
45,SC,25,45025,State Senate District 25,2943549769,484264.2644,15.77306294,30609.83148,192327.081,39.71531561,5149999587,57.15631076,11303294925,26.04151965
45,SC,26,45026,State Senate District 26,2005104194,507629.3458,9.77806684,25263.51177,158735.1919,31.26990061,4322550865,46.3870584,6603259481,30.36537031
45,SC,27,45027,State Senate District 27,4150215107,403171.3463,32.08490711,36346.32876,228370.5259,56.64354077,5311556942,78.1355665,8596065441,48.28040381
45,SC,28,45028,State Senate District 28,2349204543,466183.7699,13.58363584,27345.48706,171816.6174,36.85598437,3505306216,67.01852558,7938729619,29.59169358
45,SC,29,45029,State Senate District 29,2967697019,472131.3592,16.73028591,30735.12808,193114.3421,40.90267218,4482388119,66.20794409,9318997239,31.84566905
45,SC,30,45030,State Senate District 30,2844078176,537764.2227,12.35854138,30088.18647,189049.4915,35.15471716,4565509940,62.29486329,11213852733,25.36218589
45,SC,31,45031,State Senate District 31,1472730172,346749.3842,15.3922208,21651.44266,136039.9115,39.23292086,2381995451,61.82758123,4918052386,29.94539416
45,SC,32,45032,State Senate District 32,5219621635,493277.7243,26.95662469,40760.99326,256108.6577,51.91976954,6504941207,80.24087334,9023228967,57.84649435
45,SC,33,45033,State Senate District 33,607064121.4,176844.5041,24.39275918,13900.88755,87341.77862,49.38902629,840788496.9,72.20176342,1279572513,47.44272915
45,SC,34,45034,State Senate District 34,2294153178,415756.239,16.67839898,27023.17993,169791.5037,40.83919561,3677257664,62.38761021,13803998662,16.61948276
45,SC,35,45035,State Senate District 35,1852334425,446395.3578,11.68125638,24282.02747,152568.3494,34.17785304,3225569442,57.42658649,6406866612,28.91170579
45,SC,36,45036,State Senate District 36,2919874229,437839.4035,19.1400891,30486.48255,191552.0575,43.74938754,4018374312,72.66307224,8219312716,35.52455454
45,SC,37,45037,State Senate District 37,1735014579,259946.6163,32.26593752,23500.48424,147657.7726,56.80311393,2218262646,78.21502032,3193777097,54.32484881
45,SC,38,45038,State Senate District 38,278751846.6,119368.5673,24.58370228,9419.63606,59185.2689,49.58195467,418531714.6,66.60232352,718468368.5,38.79806805
45,SC,39,45039,State Senate District 39,4793952891,515525.6652,22.66745053,39063.58775,245443.5533,47.61034607,6377594166,75.1686728,10649819724,45.01440415
45,SC,40,45040,State Senate District 40,4913498282,521558.4613,22.69835138,39547.64721,248484.986,47.64278685,7012209604,70.07061339,11047720993,44.47522059
45,SC,41,45041,State Senate District 41,398057097.8,140619.7051,25.29662039,11256.35894,70725.72935,50.29574573,550573154.3,72.29867542,1082621910,36.76787752
45,SC,42,45042,State Senate District 42,141486477.3,105921.0868,15.84745674,6710.93008,42165.98166,39.80886426,217976763.7,64.90897236,480655298.6,29.43616304
45,SC,43,45043,State Senate District 43,2226777042,450839.3763,13.76710268,26623.40597,167279.6519,37.10404652,3486407603,63.87024398,15118524356,14.72879885
45,SC,44,45044,State Senate District 44,229371977.1,123462.4517,18.90950068,8544.672586,53687.7159,43.48505569,355246333.1,64.56702174,722881720,31.73022236
45,SC,45,45045,State Senate District 45,6146294459,853395.4869,10.60528091,44231.52656,277914.6431,32.56575027,10876821726,56.50818422,19846029323,30.96989508
45,SC,46,45046,State Senate District 46,1110830857,233591.7987,25.58245687,18803.9555,118148.6371,50.57910326,1580862400,70.26739689,2150488755,51.6548089
46,SD,1,46001,State Senate District 1,10068731951,614621.9205,33.49409023,56612.5395,355706.7759,57.87407902,13713192589,73.42368953,25573856145,39.37119179
46,SD,2,46002,State Senate District 2,9556847562,637315.0507,29.56758176,55154.70632,346546.9477,54.37608091,13548221217,70.53950042,24554723191,38.92060801
46,SD,3,46003,State Senate District 3,173485783.8,76266.1275,37.48089903,7431.169945,46691.37837,61.22164571,197264306,87.94585666,355948511.8,48.73901086
46,SD,4,46004,State Senate District 4,6805933357,551905.6733,28.07808424,46544.57758,292447.959,52.98875752,9111086808,74.6994678,15912852655,42.77003944
46,SD,5,46005,State Senate District 5,371121871.4,77788.74487,77.07127052,10868.84817,68290.92941,87.79024463,377070753.4,98.4223433,586140945.7,63.31614847
46,SD,6,46006,State Senate District 6,462199847.6,123326.5959,38.18790265,12129.42312,76211.34874,61.79636126,572381035.7,80.7503776,1127624422,40.98881141
46,SD,7,46007,State Senate District 7,194700720.3,71677.7716,47.62204765,7872.43396,49463.91961,69.00872963,215323832.9,90.42228055,407406275.9,47.79030952
46,SD,8,46008,State Senate District 8,5797343432,365365.4608,54.57371849,42957.57543,269910.1788,73.87402689,5854812100,99.01843703,17071013725,33.96015916
46,SD,9,46009,State Senate District 9,650225663.2,152668.747,35.05688475,14386.57123,90393.41661,59.2088547,791015100.2,82.20142233,1331461909,48.83546865
46,SD,10,46010,State Senate District 10,198502996.6,99273.48081,25.31104436,7948.93198,49944.57044,50.31008284,257162613.8,77.18967919,390732086,50.80284003
46,SD,11,46011,State Senate District 11,73183614.96,43310.07246,49.0281532,4826.498506,30325.75888,70.02010654,82283575.07,88.94073319,128185853.3,57.0918031
46,SD,12,46012,State Senate District 12,25695202.68,29746.93084,36.49028181,2859.902787,17969.28399,60.4071865,34711684.26,74.02464971,71146635.82,36.11583652
46,SD,13,46013,State Senate District 13,21998858.39,24909.07564,44.55479179,2646.216171,16626.65252,66.74937587,26128646.17,84.19440582,59398014.33,37.03635322
46,SD,14,46014,State Senate District 14,21823026.54,29570.9237,31.3613462,2635.619654,16560.0727,56.00120195,31482267.45,69.31847135,78214634.17,27.90146214
46,SD,15,46015,State Senate District 15,14894885.06,24002.80584,32.48797403,2177.42811,13681.17275,56.9982228,20766779.84,71.7245773,41838031.03,35.60130507
46,SD,16,46016,State Senate District 16,2222978211,385832.2051,18.76496475,26600.68682,167136.9034,43.31854655,3207784700,69.29948296,10137602188,21.92804738
46,SD,17,46017,State Senate District 17,2680454472,275544.6745,44.36432609,29209.85927,183530.8036,66.60655079,3347707072,80.06836961,8573188753,31.26554832
46,SD,18,46018,State Senate District 18,1378440816,162969.8442,65.22034939,20946.87829,131613.0067,80.75911675,1482680608,92.9695046,2544872428,54.1654191
46,SD,19,46019,State Senate District 19,6784406384,461182.8142,40.08437543,46470.90969,291985.0904,63.3122227,9620679285,70.51899541,15487815133,43.80479961
46,SD,20,46020,State Senate District 20,4357235211,309927.5913,57.00330282,37241.80736,233996.9792,75.50053167,5170487600,84.27126314,9480713847,45.95893602
46,SD,21,46021,State Senate District 21,10473554322,621054.6488,34.12274438,57739.40336,362787.0644,58.41467656,14122918724,74.1599844,34914651009,29.99759132
46,SD,22,46022,State Senate District 22,5512987225,339275.8516,60.18532149,41890.80828,263207.4888,77.57919921,5809085705,94.90283851,13042835278,42.26831902
46,SD,23,46023,State Senate District 23,19108086149,760211.1187,41.54877783,77989.08811,490019.4786,64.45834146,26084697668,73.25400659,47396193113,40.31565595
46,SD,24,46024,State Senate District 24,11018653256,503406.7494,54.63864816,59222.87756,372107.9998,73.91796004,11992441260,91.87998521,20921227505,52.66733634
46,SD,25,46025,State Senate District 25,1122614317,230353.6201,26.58581572,18903.4266,118773.6319,51.56143492,1540847916,72.85691891,3386327098,33.1513845
46,SD,26,46026,State Senate District 26,17388247794,812236.7684,33.12073968,74396.61183,467447.3035,57.55062092,22485991786,77.32924551,39727682012,43.76859387
46,SD,27,46027,State Senate District 27,21011434726,807702.4472,40.47272146,81781.12891,513845.5535,63.61817465,23505153736,89.39075643,49030551372,42.85375983
46,SD,28,46028,State Senate District 28,36425720582,1132815.117,35.66970989,107678.5808,676563.9054,59.72412401,44377971202,82.08063504,76153505229,47.83196843
46,SD,29,46029,State Senate District 29,10827001160,533547.3958,47.79381207,58705.57399,368857.6884,69.13306884,12684280341,85.35763062,17534516675,61.74678983
46,SD,30,46030,State Senate District 30,12196094790,662384.3192,34.93093437,62306.82807,391485.016,59.1023979,16014588745,76.15615352,27812344398,43.85137267
46,SD,31,46031,State Senate District 31,2072795509,222312.0205,52.70357371,25686.41392,161392.3622,72.59722702,2273884530,91.15658611,3660247534,56.62992707
46,SD,32,46032,State Senate District 32,63976776.46,44519.56207,40.56300152,4512.699595,28354.10384,63.68908974,80660349.8,79.31626458,203114453.8,31.49789455
46,SD,33,46033,State Senate District 33,482645104.7,177784.1073,19.18896418,12394.79077,77878.70144,43.80520994,676711412.3,71.32214648,1042481332,46.29772161
46,SD,34,46034,State Senate District 34,43257985.18,64418.00305,13.09969757,3710.721759,23315.13274,36.19350435,75780353.97,57.08337704,125015602.2,34.60206919
46,SD,35,46035,State Senate District 35,121692909.3,77118.22457,25.71347224,6223.832327,39105.4588,50.70845318,185591247,65.57039262,397340449,30.62686158
47,TN,1,47001,State Senate District 1,3621333850,531231.6568,16.12538776,33951.54399,213323.6622,40.15642883,5219963339,69.37469892,8792410406,41.18704295
47,TN,2,47002,State Senate District 2,2613723622,359838.1994,25.36615431,28843.97288,181231.8735,50.36482335,3272665579,79.86528287,5214287808,50.12618632
47,TN,3,47003,State Senate District 3,1999089705,283311.8012,31.29770188,25225.59323,158496.9429,55.94434903,2589360543,77.20399195,4149325165,48.17867064
47,TN,4,47004,State Senate District 4,2135449413,300033.8075,29.80975442,26071.73246,163813.388,54.59830988,2690956556,79.35651759,6538048493,32.66187785
47,TN,5,47005,State Senate District 5,1763474226,420570.4818,12.52855656,23692.44087,148863.8706,35.39570109,3297227469,53.4835477,6614911093,26.65907676
47,TN,6,47006,State Senate District 6,848295626.5,254466.0902,16.46254182,16432.31914,103247.219,40.57405799,1264720856,67.07374376,2515479590,33.72301767
47,TN,7,47007,State Senate District 7,283919071.1,199840.8283,8.933787549,9506.541093,59731.30886,29.8894422,498585302.1,56.94493399,1099076122,25.8325211
47,TN,8,47008,State Senate District 8,5253960925,512029.4226,25.18294407,40894.8544,256949.7313,50.1826106,6755049394,77.77827545,12247297492,42.89894099
47,TN,9,47009,State Senate District 9,4765487955,548043.1994,19.93826149,38947.44163,244713.7863,44.65228044,6053796282,78.71900098,7797378592,61.11653934
47,TN,10,47010,State Senate District 10,937772652.3,347955.0251,9.733316262,17277.22658,108555.9245,31.19826319,1845794527,50.80590709,4319344146,21.71099641
47,TN,11,47011,State Senate District 11,1163241191,218540.434,30.60664084,19242.43966,120903.712,55.32326892,1369991705,84.90863025,2182150449,53.30710318
47,TN,12,47012,State Senate District 12,7662879209,690531.6136,20.19455766,49387.97697,310313.5491,44.93835518,11423534163,67.0797592,21753583884,35.22582417
47,TN,13,47013,State Senate District 13,900584347.5,256036.2094,17.26359003,16931.18848,106381.7048,41.54947656,1202117973,74.91646975,2336936730,38.53695891
47,TN,14,47014,State Senate District 14,4735580171,511499.4759,22.74533326,38825.03391,243944.6766,47.69206775,5891498606,80.37989122,12805492283,36.98085217
47,TN,15,47015,State Senate District 15,6806271664,569690.6857,26.35363574,46545.73438,292455.2273,51.33579233,8507587214,80.0023731,16302741136,41.749247
47,TN,16,47016,State Senate District 16,7402938227,465628.2705,42.90767097,48543.07793,305004.8964,65.50394718,8437918852,87.73417185,13892633277,53.28678933
47,TN,17,47017,State Senate District 17,5361428431,645416.8846,16.17369931,41310.98056,259564.3269,40.21653803,8806181254,60.88255824,14575294028,36.78435866
47,TN,18,47018,State Senate District 18,1787209847,335947.6277,19.89948736,23851.35308,149862.3446,44.60884145,2872911279,62.20901635,4517552074,39.56146643
47,TN,19,47019,State Senate District 19,290187384.3,168022.035,12.91681812,9610.910014,60387.07758,35.93997513,496495914.3,58.44708406,988497596.6,29.35640768
47,TN,20,47020,State Senate District 20,730947217.5,297307.1334,10.39165825,15253.45607,95840.21012,32.23609506,1403377770,52.08485078,2368907114,30.85588343
47,TN,21,47021,State Senate District 21,262284766.2,250767.3943,5.241317032,9137.171586,57410.49377,22.89392284,607383463.8,43.18273082,1044714880,25.10587063
47,TN,22,47022,State Senate District 22,3221471026,284589.2163,49.98352116,32022.2882,201201.8008,70.69902486,3705454144,86.93862888,6012013152,53.58389852
47,TN,23,47023,State Senate District 23,1511948913,205545.1894,44.97094153,21937.83701,137839.3788,67.06037692,1646051203,91.85309118,2660159205,56.83678292
47,TN,24,47024,State Senate District 24,8729987467,451991.6355,53.69852068,52714.73858,331216.1912,73.27927448,9641826903,90.54287693,15871991703,55.00246995
47,TN,25,47025,State Senate District 25,6330371612,536132.8758,27.67539475,44888.99163,282045.6144,52.60740894,8767810277,72.20014361,18381560998,34.43870525
47,TN,26,47026,State Senate District 26,10948690297,607407.2747,37.2916578,59034.56027,370924.7684,61.06689594,13554677362,80.77425972,23539443319,46.51210374
47,TN,27,47027,State Senate District 27,5315599009,683995.1014,14.27761694,41134.03876,258452.5697,37.78573401,9739391978,54.57834555,15362542915,34.60103603
47,TN,28,47028,State Senate District 28,8510068750,525780.4248,38.68421068,52046.53018,327017.7175,62.19663229,10119646853,84.094523,15140543975,56.20715322
47,TN,29,47029,State Senate District 29,785824947.7,235652.7717,17.78239303,15815.69034,99372.82923,42.1691748,1347901107,58.2998963,3152293761,24.92867123
47,TN,30,47030,State Senate District 30,208957622.6,118160.364,18.80719707,8155.570688,51242.91863,43.36726539,337562222.7,61.90195718,567112162.4,36.84590746
47,TN,31,47031,State Senate District 31,262532992.7,125299.2075,21.01341986,9141.494276,57437.65401,45.84039688,349843722.7,75.04293363,595675912.3,44.07312555
47,TN,32,47032,State Senate District 32,1779240967,391028.268,14.62271307,23798.119,149527.8653,38.23965621,3053570016,58.26756738,4767450586,37.32059587
47,TN,33,47033,State Senate District 33,222509273.3,85899.00755,37.89494841,8415.87555,52878.46094,61.55887296,267136272,83.29429456,484597733.5,45.91628434
48,TX,1,48001,State Senate District 1,27622382319,1140248.454,26.69756452,93768.25048,589162.7961,51.66968601,32851193113,84.08334584,57808536098,47.7825321
48,TX,2,48002,State Senate District 2,13241133276,783147.4194,27.12986368,64921.39236,407912.7941,52.08633572,17673342811,74.92149854,28121265526,47.0858371
48,TX,3,48003,State Senate District 3,42127000525,1710228.807,18.09929257,115799.1886,727587.1455,42.54326336,56204505989,74.9530661,1.09663E+11,38.41496064
48,TX,4,48004,State Senate District 4,8288504734,828451.3795,15.17580146,51364.53277,322732.605,38.95613104,15002075080,55.24905515,35581694326,23.2942947
48,TX,5,48005,State Senate District 5,22258584612,1149553.598,21.16647762,84173.23517,528875.5878,46.00704035,33297017499,66.8485837,49628586720,44.85032938
48,TX,6,48006,State Senate District 6,740519761,360662.4318,7.153924233,15353.01143,96465.73435,26.74682081,1436500291,51.55026878,2797754903,26.46835719
48,TX,7,48007,State Senate District 7,931731433.4,250121.2967,18.71539086,17221.48591,108205.6959,43.26128854,1489344563,62.55983045,1902658421,48.96997921
48,TX,8,48008,State Senate District 8,812142017.5,172077.8202,34.46606361,16078.34107,101023.111,58.70780494,999708352.3,81.2378946,1529943974,53.08312143
48,TX,9,48009,State Senate District 9,702406899.8,275813.8548,11.60288827,14952.7004,93950.50808,34.06301259,1078465533,65.13021309,1664997592,42.18666159
48,TX,10,48010,State Senate District 10,1065635769,278662.1387,17.24496649,18417.45604,115720.1914,41.52705924,1604712227,66.40665853,2837084740,37.56094254
48,TX,11,48011,State Senate District 11,4038317637,450927.1947,24.9572723,35852.99866,225270.8441,49.95725403,5446779418,74.14138386,8155325020,49.51755603
48,TX,12,48012,State Senate District 12,1988444732,346611.7343,20.79871475,25158.34158,158074.3886,45.60560794,3024491386,65.74476426,5610862767,35.4391974
48,TX,13,48013,State Senate District 13,548446493.3,229372.7763,13.09965985,13212.72448,83017.92623,36.19345224,1036217605,52.9277336,2238775380,24.49761143
48,TX,14,48014,State Senate District 14,4026340921,491106.9401,20.97818443,35799.79333,224936.5455,45.80194803,5019691904,80.21091727,11095010820,36.28965294
48,TX,15,48015,State Senate District 15,864858797.3,366814.0678,8.077235373,16591.96606,104250.3093,28.42047743,1695154192,51.01947665,3261425222,26.51781778
48,TX,16,48016,State Senate District 16,644575582.1,196042.841,21.07566911,14323.9294,89999.82673,45.90824448,880765953.7,73.18352616,1866832413,34.52776895
48,TX,17,48017,State Senate District 17,3230298396,650168.7414,9.60284607,32066.1314,201477.2755,30.98845926,5742693390,56.25058098,12757596877,25.32058684
48,TX,18,48018,State Senate District 18,43107318767,1365378.892,29.0572252,117138.7951,736004.1347,53.90475415,53652605116,80.34524824,1.06003E+11,40.66632266
48,TX,19,48019,State Senate District 19,92075017487,2647516.677,16.50721844,171197.0008,1075661.572,40.62907634,1.462E+11,62.97862731,3.15712E+11,29.16424
48,TX,20,48020,State Senate District 20,9902847438,881422.685,16.01773625,56144.25085,352764.434,40.02216417,18524737321,53.45742434,41328538236,23.96128162
48,TX,21,48021,State Senate District 21,44820194203,1952472.849,14.77451471,119443.3881,750484.3074,38.43763092,77376622619,57.92472285,1.73953E+11,25.7657144
48,TX,22,48022,State Senate District 22,18793509419,775915.6206,39.22729784,77344.45615,485969.14,62.63169952,23598837916,79.6374359,32875227698,57.16617263
48,TX,23,48023,State Senate District 23,982162183.9,218447.922,25.86407019,17681.40823,111095.4706,50.85673032,1206471907,81.40779556,2062732946,47.61460691
48,TX,24,48024,State Senate District 24,38754745970,1562283.076,19.95330933,111067.6785,697858.2159,44.66912729,63823210653,60.72202506,95498878611,40.58136235
48,TX,25,48025,State Senate District 25,6251600941,526725.39,28.31602183,44608.83393,280285.3332,53.21280093,8492264789,73.61523806,11469767771,54.50503503
48,TX,26,48026,State Senate District 26,479347233,204562.368,14.39488624,12352.37192,77612.1762,37.94059336,790085035.2,60.67033441,1260057104,38.04170712
48,TX,27,48027,State Senate District 27,14346068289,766205.8865,30.70799227,67575.87751,424591.4021,55.41479249,19185983973,74.77369057,36397784349,39.41467467
48,TX,28,48028,State Senate District 28,1.26139E+11,2685278.314,21.98262469,200377.7869,1259009.703,46.8856318,1.83216E+11,68.84687449,2.42966E+11,51.91623217
48,TX,29,48029,State Senate District 29,40197112667,1209781.937,34.5135923,113115.6451,710725.959,58.74827002,51218036848,78.48233775,1.31683E+11,30.52571545
48,TX,30,48030,State Senate District 30,31828776300,1337049.152,22.3735394,100654.9687,632433.2861,47.30067589,44813994606,71.02418916,70720460287,45.00646089
48,TX,31,48031,State Senate District 31,94852794745,2096903.087,27.10833916,173760.202,1091766.626,52.06566926,1.55632E+11,60.94689372,3.30319E+11,28.71548342
49,UT,1,49001,State Senate District 1,409706466.1,116988.9633,37.61772529,11419.88304,71753.18074,61.33329055,521160437.4,78.61426859,810022398.6,50.57964654
49,UT,2,49002,State Senate District 2,320489068.6,96891.97873,42.89899003,10100.24381,63461.64993,65.49732058,373846872.5,85.72736384,613295693.3,52.25685947
49,UT,3,49003,State Senate District 3,54681015.79,45034.57131,33.88082719,4171.992643,26213.38074,58.20723941,74120724.08,73.77291098,122001156.7,44.82007979
49,UT,4,49004,State Senate District 4,58965343.93,42023.93194,41.95782472,4332.351298,27220.94303,64.77485987,74665235.42,78.97295656,150613705.7,39.15005188
49,UT,5,49005,State Senate District 5,36652870.79,37259.41112,33.17764225,3415.696267,21461.43447,57.60003668,50998835.86,71.87001463,86369179.65,42.43744232
49,UT,6,49006,State Senate District 6,52562261.5,42188.55605,37.11027878,4090.366928,25700.51168,60.91820646,65653031.04,80.06067757,106539500,49.33593785
49,UT,7,49007,State Senate District 7,1106705561,254712.9027,21.43580014,18769.00686,117929.0485,46.29881224,1483398426,74.60608971,3815887756,29.00257113
49,UT,8,49008,State Senate District 8,284506937,115453.6447,26.82174705,9516.377842,59793.11493,51.78971621,393566326.4,72.28945109,728696755.6,39.04325563
49,UT,9,49009,State Senate District 9,180872955.2,94364.85236,25.52481493,7587.733416,47675.09485,50.52208916,250410473.4,72.23058713,507378165.3,35.64854925
49,UT,10,49010,State Senate District 10,126163813.5,78836.97478,25.5084696,6337.130505,39817.33165,50.50591015,184565421.7,68.35723199,230566220.2,54.71912295
49,UT,11,49011,State Senate District 11,159027448.6,81236.63661,30.28152341,7114.777004,44703.42458,55.02865018,202849421.4,78.39679673,302194567.9,52.62419166
49,UT,12,49012,State Senate District 12,590070638.2,155760.467,30.56321387,13704.9435,86110.6269,55.28400661,744165898.7,79.29288875,1239075717,47.62183862
49,UT,13,49013,State Senate District 13,1072823402,185914.8196,39.00405108,18479.46383,116109.7975,62.45322336,1241926284,86.38382291,2085212850,51.44910754
49,UT,14,49014,State Senate District 14,324990230.7,142940.7708,19.98791823,10170.92379,63905.74493,44.70784968,474015392.3,68.5611134,867529184.7,37.4615905
49,UT,15,49015,State Senate District 15,67323068.28,50562.10138,33.0920116,4629.213357,29086.18078,57.52565654,83998076.63,80.14834504,250463584,26.8793839
49,UT,16,49016,State Senate District 16,547676695.1,161956.8807,26.23825516,13203.44856,82959.64389,51.22329076,774602534.2,70.70422197,1117506013,49.00883653
49,UT,17,49017,State Senate District 17,37211510423,1022308.046,44.7428082,108833.8259,683822.518,66.89006518,43819150340,84.92065714,69436683799,53.59056393
49,UT,18,49018,State Senate District 18,563483368.2,170903.8277,24.24303676,13392.62776,84148.29089,49.23721841,785673170.2,71.71981806,1414426753,39.83828552
49,UT,19,49019,State Senate District 19,3281969498,455231.5174,19.9012059,32321.57514,203082.2745,44.61076765,4383709976,74.86739577,6953011304,47.2021309
49,UT,20,49020,State Senate District 20,656975655.6,128341.0702,50.12189254,14461.05193,90861.39224,70.79681669,756445350.9,86.85037918,1767153747,37.17705133
49,UT,21,49021,State Senate District 21,1105640066,148838.3348,62.71821076,18759.96964,117872.266,79.19482986,1160709768,95.25551488,1664407632,66.42844244
49,UT,22,49022,State Senate District 22,293189255.8,106661.6585,32.38477496,9660.49261,60698.61396,56.90762248,377239801.6,77.71959761,674783870.4,43.44935744
49,UT,23,49023,State Senate District 23,190659327.3,84124.31993,33.85512493,7790.301664,48947.86761,58.18515698,256238802.2,74.40689139,425943390.5,44.76165883
49,UT,24,49024,State Senate District 24,69394893034,1658672.019,31.69684027,148624.0195,933831.4666,56.29994695,93490495486,74.22668227,1.35443E+11,51.23537444
49,UT,25,49025,State Senate District 25,4678634099,422953.6261,32.86571415,38590.88941,242473.5045,57.32862648,6075660649,77.00617874,12278859763,38.10316421
49,UT,26,49026,State Senate District 26,28190858599,960845.2563,38.37168757,94728.22479,595194.4874,61.94488483,33902799503,83.15200813,54190552425,52.02172212
49,UT,27,49027,State Senate District 27,47903212460,1725064.176,20.22849737,123483.1121,775866.6206,44.97610184,73562681921,65.11890433,1.6346E+11,29.30584443
49,UT,28,49028,State Senate District 28,17388170243,763474.9286,37.4864074,74396.44592,467446.2611,61.22614425,20949122245,83.00190356,34594843548,50.26231791
49,UT,29,49029,State Senate District 29,3631379195,345057.3023,38.32645517,33998.60107,213619.3303,61.90836387,4001043587,90.76080067,6816249594,53.27532604
51,VA,1,51001,State Senate District 1,469363456.3,195215.3001,15.47715262,12223.05831,76799.67554,39.34101247,798672029.6,58.76798471,3042270328,15.42806541
51,VA,2,51002,State Senate District 2,381471383.2,178304.267,15.07814754,11019.35638,69236.59965,38.83059044,792824592.2,48.11548317,1706813105,22.34992116
51,VA,3,51003,State Senate District 3,4399646207,705961.2494,11.09342178,37422.61437,235133.0222,33.30678877,6666552440,65.99582388,16620460103,26.47126602
51,VA,4,51004,State Senate District 4,6284766684,672419.0338,17.46701367,44727.00591,281027.829,41.79355653,9053091289,69.42122291,17630385825,35.64735761
51,VA,5,51005,State Senate District 5,177234547.6,114953.8893,16.85429296,7511.028978,47193.14706,41.05398027,310344140.7,57.10903618,482938141.9,36.6992234
51,VA,6,51006,State Senate District 6,6352839361,521807.4172,29.31952127,44968.58105,282545.6891,54.14750343,8387266937,75.74385564,22202376932,28.61332992
51,VA,7,51007,State Senate District 7,167234597.8,95235.56996,23.17059876,7296.058577,45842.44933,48.13584814,261164674.4,64.03415708,576016472.6,29.03295405
51,VA,8,51008,State Senate District 8,825576845.4,165732.6165,37.7703516,16210.78325,101855.2691,61.45758831,1035653318,79.71556035,2956210946,27.92685841
51,VA,9,51009,State Senate District 9,1062675962,349471.8319,10.9341745,18391.86097,115559.373,33.06686333,1838741028,57.79367215,5614586215,18.9270575
51,VA,10,51010,State Senate District 10,906551084.1,294272.3539,13.15536349,16987.18388,106733.534,36.27032326,1475021214,61.46020652,2718747883,33.34443365
51,VA,11,51011,State Senate District 11,1712724613,323439.618,20.57361485,23349.03932,146706.2169,45.35814684,2107712934,81.25986161,4340642914,39.45785561
51,VA,12,51012,State Senate District 12,573019095.5,177304.4971,22.9054638,13505.47286,84857.31695,47.85965295,826752007.2,69.30967091,1299288805,44.10251926
51,VA,13,51013,State Senate District 13,1036746086,276072.1525,17.09372445,18166.08949,114140.8102,41.34455762,1552328876,66.78649749,3710946726,27.93750929
51,VA,14,51014,State Senate District 14,2319302521,465807.6584,13.43240099,27170.89518,170719.6252,36.65024009,3508168640,66.1114889,8857160043,26.18562281
51,VA,15,51015,State Senate District 15,11212567737,1082166.858,12.03167572,59741.72893,375368.0363,34.68670599,16403148132,68.35619387,45005852331,24.91357714
51,VA,16,51016,State Senate District 16,613139296.7,286641.465,9.37757657,13970.27074,87777.72572,30.62282902,1143568576,53.61631209,2227707910,27.52332539
51,VA,17,51017,State Senate District 17,2767753543,453004.735,16.94850632,29681.71254,186495.5426,41.16856364,3881295332,71.31004746,6646803065,41.64037232
51,VA,18,51018,State Senate District 18,5340173133,713078.7222,13.19744557,41229.01088,259049.2966,36.32828866,7905442897,67.55058764,15732079902,33.94448265
51,VA,19,51019,State Senate District 19,4777809838,723899.1223,11.45729928,38997.76135,245029.9542,33.84863258,7822387117,61.07866776,19529301234,24.46482739
51,VA,20,51020,State Senate District 20,5585070342,750451.8562,12.46213559,42163.78311,264922.6388,35.30175008,8322928980,67.10462573,24958913515,22.37705715
51,VA,21,51021,State Senate District 21,1665521213,390167.3462,13.7485794,23025.03671,144670.4501,37.07907685,2939677346,56.65659924,7110567099,23.42318396
51,VA,22,51022,State Senate District 22,7232931022,708571.5665,18.1032429,47982.44882,301482.3628,42.54790582,11527232703,62.7464649,18745712126,38.58445586
51,VA,23,51023,State Senate District 23,4681785180,589609.6156,16.92356542,38603.88279,242555.1443,41.13826129,6800202528,68.84773152,13168166109,35.5538132
51,VA,24,51024,State Senate District 24,5252187377,653925.5913,15.43451692,40887.95151,256906.3592,39.28678776,8350367232,62.8976814,20148036373,26.06798638
51,VA,25,51025,State Senate District 25,8143355108,820874.2788,15.18656577,50912.79434,319894.2511,38.96994453,13630866942,59.74201892,24741948915,32.91315141
51,VA,26,51026,State Senate District 26,4879555933,470894.8236,27.65298162,39410.81331,247625.234,52.58610237,6089147616,80.13528724,10588543263,46.08335454
51,VA,27,51027,State Senate District 27,3807003612,486135.633,20.24313984,34811.03144,218723.9765,44.99237696,5586049114,68.1519896,16200384022,23.49946524
51,VA,28,51028,State Senate District 28,1659628320,514005.8092,7.893766573,22984.2674,144414.2893,28.09584769,4144018791,40.04876436,11401759903,14.55589606
